game,outcome,end_reason,n_moves,loss,moves
1219,W,material_resign,91,4.388405,e2e3 c7c5 e1e2 e7e6 e2f3 a7a5 e3e4 g7g5 e4e5 d8c7 d2d4 g8e7 c1d2 f7f5 d1e1 e7d5 g1h3 c5d4 b2b3 d7d6 b1a3 a8a6 b3b4 d6e5 h1g1 g5g4 f3g3 d5f6 g1h1 a5b4 h1g1 e8f7 f1d3 f6e4 d3e4 f7g8 e1c1 h7h5 g1d1 a6b6 e4b7 b6b5 a3b5 f8g7 f2f4 c8d7 a2a3 d7e8 a1b1 e8d7 b1b2 b8a6 d1e1 h8h7 b5d6 g7f6 e1d1 g8f8 d1e1 b4b3 b7c8 f6e7 h3g5 h7h6 e1e2 f8g8 e2e3 g8h8 e3e4 d4d3 b2b3 h8g8 b3b4 c7a5 h2h4 e7f8 d2e3 a5d5 c1b2 f8e7 e4d4 d5e4 c2c3 g8f8 e3f2 e4e3 f2e3 e5d4 c3c4 e7f6 b2c3
1220,W,material_resign,17,4.489176,c2c4 c7c6 e2e4 e7e6 d1h5 d7d5 g2g4 g8h6 f1g2 b8a6 c4d5 d8g5 h5g5 e8d7 d2d3 f8b4 e1f1
1221,D,cap_draw,150,4.588657,c2c3 e7e5 e2e3 e8e7 g2g4 g7g5 d1e2 b7b6 d2d4 c7c5 e2f3 f8g7 e1e2 d8c7 b2b3 f7f6 f3f6 g7f6 g1h3 b6b5 h3g5 d7d5 c1a3 c8b7 b3b4 b8a6 f2f3 c7b6 g5f7 h7h5 c3c4 f6h4 e2d3 a8b8 f1g2 h8h6 h1d1 b6c6 d1d2 h6d6 e3e4 c6e8 c4d5 e8d8 g2h1 d8c7 h2h3 d6h6 g4h5 e7f6 f3f4 c7c8 f4f5 h6h5 f7h6 c8d7 d4c5 b7c8 d5d6 b8a8 d3e2 a8b8 e2d1 a6b4 d2d3 b4d5 h6g4 f6f7 c5c6 d7e7 c6c7 c8d7 d1c1 a7a6 g4h2 b8b6 f5f6 g8f6 c1d2 f7g7 d2c1 e7e6 b1d2 d7e8 h1f3 b5b4 e4d5 e8b5 d3e3 h4g3 h3h4 g7h8 d6d7 e6f5 f3e2 h8h7 e2d1 h7h8 d1e2 h8g8 e2d1 f5g5 c1b1 g8h8 b1b2 b4b3 d1f3 h8g8 b2c1 a6a5 c7c8q g8f7 c8h8 b5c6 e3e4 g5f4 e4c4 b6b7 f3e2 h5g5 e2d1 a5a4 h8g8 f6g8 a1b1 b3b2 b1b2 g8f6 b2b3 b7b5 b3b4 b5b4 d5d6 b4b3 d1b3 f7g8 h4g5 c6d5 b3a4 d5f7 c1b2 f6d7 g5g6 e5e4 b2c1 f7e8 c4b4 e8f7 b4b6 g8f8
1222,B,material_resign,106,4.422945,c2c4 c7c6 a2a4 b7b5 g2g4 d7d5 c4d5 g7g5 b2b3 c8a6 e2e4 c6c5 f1c4 e7e5 d5d6 d8c7 a1a2 b8d7 b3b4 a8b8 g1e2 c7d6 d2d4 d7f6 d4d5 e8e7 a2a3 f8g7 h1g1 e7d8 c1g5 h7h6 a3c3 a6c8 g5h6 d8c7 d1c2 c8d7 c2c1 h8h7 g1h1 d7e8 a4a5 f6e4 c1d2 g8f6 h1f1 d6d5 d2d3 g7h6 e1d1 e8d7 d3d4 d7e8 f1e1 e8d7 c4d5 d7c8 b4c5 f6g4 e1f1 f7f6 b1a3 e5d4 f1h1 h6e3 c3c4 h7h5 d1e1 e4f2 e1f1 b5b4 d5g8 h5h6 h1g1 d4d3 g1h1 g4h2 f1g1 b4b3 a3b5 c7d8 c4c3 c8b7 c5c6 h6g6 g1h2 d8e8 c3c4 e8d8 h1c1 b7a8 a5a6 g6g5 b5c7 d8e7 c1c2 e7f8 e2g1 b3c2 c4c5 f8g8 g1f3 g8h8 c5c4 g5g8
1223,W,material_resign,107,4.360943,e2e3 c7c6 h2h3 g7g5 d2d3 h7h6 h1h2 a7a5 h3h4 e7e6 d1e2 f8c5 e3e4 d8b6 b2b3 e6e5 c1e3 e8e7 c2c4 e7f8 f2f4 c5b4 e1d1 b8a6 f4f5 d7d5 c4d5 a8a7 g2g4 b4d6 e2e1 b6b3 d1e2 h6h5 b1d2 d6c7 g1f3 f8g7 f3g5 c8e6 d5e6 g8f6 g5f7 h8e8 h2h3 e8d8 f1g2 d8d7 e1d1 d7d6 e3g5 b7b6 e2e3 g7g8 h3g3 a7a8 d1e1 a8a7 e1e2 a7a8 a2a3 a8a7 g2h1 c6c5 d2f3 b3c4 e2c2 c4c3 c2f2 a7a8 f2h2 b6b5 a1a2 a8a7 h2e2 a7a8 e2c2 a8a7 c2b2 b5b4 f7e5 d6e6 a2a1 a6b8 a3a4 a7a8 b2b1 b8a6 e3e2 a8f8 d3d4 g8h8 e2d1 h8g7 d4c5 c3c5 a1a2 f6g4 d1d2 g4h6 b1c2 h6f7 f5e6 f7d8 c2c1 g7h7 a2a3
1224,B,material_resign,42,4.365191,g2g4 a7a6 c2c3 e7e5 h2h3 a8a7 e2e4 c7c6 e1e2 g8e7 d1a4 d7d6 d2d4 e7g8 e2e3 d8g5 f2f4 g8f6 f1c4 f6g4 e3e2 e8d7 e2e1 f7f5 e4f5 e5d4 a4d1 d6d5 g1e2 g5f4 b1a3 g7g6 b2b3 d4c3 e2g3 f8c5 d1d5 c6d5 a3b5 g4f6 c1b2 h8e8
1225,B,material_resign,116,4.431833,a2a3 h7h5 d2d3 g7g5 g1h3 c7c6 h3g5 a7a6 c2c3 d7d5 e2e4 d8c7 h1g1 c7d8 a1a2 h8h6 g5f3 e7e5 g2g4 d8c7 c1d2 f8g7 d1c2 a8a7 e1d1 g8f6 a3a4 b8d7 b1a3 e8d8 g4g5 f6e4 f1g2 e4c5 a4a5 d8e8 d3d4 h6d6 g1h1 c5d3 d4e5 d5d4 a3c4 b7b6 f3d4 c6c5 g2h3 b6b5 a2a3 e8f8 e5e6 f7e6 d4e6 f8e7 b2b3 d3f2 d1e2 g7f8 e6f8 d7f6 d2e1 d6d8 h1g1 f6h7 e1f2 c8b7 g1h1 d8d6 e2e1 e7f8 c4d2 f8g8 b3b4 g8h8 b4c5 c7b8 h1g1 b7d5 g1g2 d5a2 d2f1 d6d2 c2g6 b8a8 f1g3 b5b4 e1f1 a8g8 g6g7 h8g7 h3c8 a7a8 c8b7 g7f8 g5g6 a8a7 b7c8 g8h8 f1g1 d2e2 g3e4 f8g8 h2h3 g8g7 c8f5 b4c3 g2h2 g7f8 f2e1 f8e7 f5g4 e2e1 g1g2 e7d8 g2f3 a7e7
1226,B,material_resign,62,4.393967,g2g4 b8a6 d2d4 a8b8 d4d5 g8h6 c2c3 f7f6 a2a4 e7e6 h2h3 h8g8 a4a5 f6f5 f2f3 h6g4 e2e3 b8a8 e1e2 b7b6 e3e4 g7g6 d1e1 a6b8 b2b3 d7d6 c1b2 d8e7 b1a3 f8g7 e1d2 g8h8 a1b1 h8g8 d2d4 b6b5 e2e1 g7f8 f1g2 f5f4 d4f6 f8g7 h3h4 c8b7 f6e6 g4e3 e1d2 e3d1 d2d3 g7h8 e4e5 e7e6 d3c2 e6e5 b1d1 e8f7 b3b4 e5c3 c2b1 b8a6 d1d2 h8e5
1227,W,material_resign,59,4.435884,c2c3 g7g6 e2e4 a7a5 g2g4 g6g5 d1f3 e7e5 d2d4 c7c6 h2h3 f8g7 c1d2 g8e7 b1a3 a8a7 c3c4 e7f5 b2b3 h7h6 h1h2 f7f6 b3b4 h8h7 f3c3 f5h4 g1f3 f6f5 b4b5 d8e7 e1e2 a5a4 g4f5 g7h8 d2e1 e7b4 e1d2 d7d6 a1e1 b4c5 b5b6 e8f7 f1g2 c5d4 d2c1 f7e8 f3g5 e8d8 a3b1 d4c5 c3d3 c5a3 e2f1 h7c7 b1a3 d8e8 c1d2 h8f6 d2e3
1228,W,material_resign,53,4.248846,a2a3 c7c6 f2f4 g8f6 e2e4 d8b6 a1a2 d7d6 c2c3 a7a5 d2d3 b8a6 g1h3 a5a4 c1e3 a8b8 e1f2 h7h6 f1e2 a6b4 d1e1 h8g8 e3d4 f6d7 h1g1 d7e5 e2h5 e5g4 h5g4 g7g6 g4c8 b6c5 g2g3 g8g7 e1d1 d6d5 d1c2 c5d6 c3c4 h6h5 g1f1 d6d7 h3g1 e7e6 c2c3 f8e7 e4d5 c6c5 c8b7 e7h4 f4f5 e8e7 a3b4
1229,W,material_resign,29,4.410116,c2c3 h7h5 a2a3 a7a5 d2d4 g8f6 f2f3 c7c6 d1c2 d8c7 b2b3 b8a6 g2g3 g7g5 e2e4 b7b5 c3c4 c7f4 c2d3 d7d6 g1e2 f8g7 a3a4 f4g3 h2g3 c6c5 f3f4 h8h7 c1e3
1230,B,material_resign,148,4.310052,a2a3 d7d6 g2g4 c7c6 a1a2 e7e5 h2h3 d8c7 f2f3 g8h6 c2c3 a7a6 f1g2 h8g8 h1h2 a8a7 d2d4 f7f5 d1b3 b7b6 g4g5 c7f7 e1f1 f7e7 h3h4 c8d7 g1h3 d7c8 b3b4 g8h8 h3f4 e7f7 h2h3 a7e7 c3c4 f7h5 e2e3 e8d8 f4d3 c6c5 e3e4 d8d7 c1d2 c5d4 d2e1 c8b7 f1g1 e7e6 b2b3 h8g8 c4c5 h5h4 h3h4 d7c8 a2a1 a6a5 a1a2 f8e7 b4b5 b7e4 g5g6 e7d8 f3f4 a5a4 g2h1 e6e8 b5c4 e4d5 h4h5 g8h8 e1a5 d5h1 h5h6 c8d7 a2b2 b6c5 c4d5 b8a6 b1c3 d4c3 g1h1 d8g5 b3b4 g5d8 h1h2 h8g8 d5a2 e8f8 a2d5 d7e8 b2e2 e8d7 h2h3 h7g6 e2e3 d7e8 e3e4 g8h8 d5d6 c5b4 e4e5 d8e7 h6h5 h8g8 h3g2 a6c5 g2f3 b4b3 d6d5 b3b2 f3e2 c5d3 e5e3 g8h8 h5g5 b2b1q d5d6 h8h7 g5g2 h7h5 g2g6 f8h8 e3d3 e7f8 g6g1 h8g8 g1f1 b1b2 e2e3 h5h4 d3d4 b2a2 f1f2 e8f7 f2f3 g8h8 d4d3 h8g8 f3f2 f7e8 f2f3 f8e7 d6d8 e7d8 a5c7 g8h8 f3f2 d8e7
1231,W,value_resign,36,4.258615,g1f3 c7c5 c2c3 e7e6 a2a3 f7f5 a1a2 d8h4 h2h3 b7b5 h1g1 h4e4 d2d4 d7d5 b2b3 e4b1 c1b2 e8e7 a3a4 g7g6 h3h4 f8g7 f3e5 b1c1 e5f3 e7f8 a4a5 g8e7 c3c4 c1d2 e1d2 g7d4 e2e3 b8a6 f3e5 h7h5
1232,B,value_resign,20,4.280810,g1f3 g7g5 e2e4 e7e6 f1e2 a7a6 g2g4 c7c5 c2c3 d8e7 a2a3 h7h5 h2h3 a8a7 b2b4 g8f6 h1g1 d7d6 c1b2 f6g8
1233,B,material_resign,54,4.170778,g2g3 e7e6 a2a3 b7b6 f2f3 c7c6 e1f2 d8e7 f1g2 e7g5 d2d4 a7a5 c1d2 g8e7 g1h3 a8a7 c2c3 c8b7 h1g1 b7a8 d1c2 h8g8 e2e3 e6e5 a3a4 d7d6 g2h1 g5f5 h3g5 f5g6 d2e1 g6h5 c2h7 f7f6 a1a2 f6g5 h7h8 e7f5 b2b3 e5e4 e1d2 a7b7 b3b4 e8d7 d4d5 c6c5 a2a3 b6b5 c3c4 g8h8 d2c1 f5d4 c1b2 h8g8
1234,W,material_resign,77,4.190307,c2c3 b7b6 g2g4 g8f6 a2a3 g7g5 d1a4 c7c6 e2e4 e7e5 d2d3 h7h5 a1a2 e8e7 g1e2 d7d6 b2b3 b8a6 f1g2 f6e4 h1g1 b6b5 g2h1 d8d7 b3b4 e4c5 c1e3 c5d3 e1d1 f8g7 e3a7 g7f8 c3c4 d6d5 h2h4 f8g7 h1g2 d5d4 g1e1 h8g8 g2f3 g7f6 a7d4 c8b7 a4a5 a8a7 a2a1 g8h8 a1a2 e7e8 e1f1 a7a8 f3c6 h8h7 b1d2 h7h6 a2a1 f6h8 a1a2 e8e7 d4e5 e7f8 e5h8 d7d6 a5a4 d6d5 a4a5 d5f5 e2d4 a8a7 f2f3 b7c8 g4f5 a7b7 a2c2 b5c4 f3f4
1235,W,material_resign,75,4.399425,b2b3 f7f6 c2c3 h7h5 g1h3 e8f7 f2f4 c7c5 e1f2 d7d6 a2a4 d8d7 d1e1 b7b6 f4f5 a7a5 h3g5 f6g5 c1b2 a8a7 e2e3 b8a6 h2h3 g8f6 f2g3 a7a8 a1a2 c5c4 a2a1 a8b8 a1a2 h8g8 b1a3 b6b5 b3c4 g5g4 h1g1 f7e8 d2d4 e8d8 a4b5 a6b4 e1d2 d8c7 d2d1 d7e8 g3h2 e8c6 d1e2 c6c5 e2d3 c8b7 a3c2 g8h8 b2a1 b8a8 c2a3 b7d5 g2g3 f6d7 f1e2 g7g5 d3b1 a8a7 e2d1 d5f7 a3c2 a7a6 g1h1 h8h7 d4c5 b4d3 h3h4 f7e8 e3e4
1236,W,value_resign,41,4.602932,e2e3 g8f6 a2a3 c7c6 c2c4 h7h6 h2h4 d8c7 d2d4 b8a6 h1h3 e7e5 d1g4 c7b6 d4e5 d7d6 a1a2 f8e7 g4c8 b6d8 e5d6 h6h5 b2b3 g7g5 c8b7 h8g8 c1d2 c6c5 b7f3 g5h4 d2c1 g8f8 f3f4 f6g8 g2g3 d8d7 f1g2 a8b8 g2f3 e8d8 f4g5
1237,D,cap_draw,150,4.293119,d2d3 e7e6 f2f3 a7a5 e2e4 c7c6 d3d4 f8e7 e1f2 e6e5 b2b3 d8c7 f3f4 e8f8 d1e2 e7b4 c2c3 a5a4 h2h3 b8a6 g2g4 a8a7 c1e3 b4c5 b3b4 d7d5 a2a3 a7a8 c3c4 b7b5 e3d2 a8a7 a1a2 g8e7 d2e3 f7f5 c4b5 f8f7 e3d2 h8d8 b5a6 h7h6 e4d5 f7g8 e2d3 c8d7 d3c4 e5e4 f1g2 d7e6 h3h4 d8e8 g2f3 c7b7 f3g2 c5b4 d2c1 e8d8 c1d2 c6c5 g1h3 h6h5 g2f3 g8h8 h3g5 d8d7 d2c1 h8g8 f3e2 d7d6 f2e3 g8h8 c1b2 a7a6 h1h2 b7b8 b2c3 e6d5 a2d2 b4c3 h2h3 h8g8 e2d1 g8h8 c4b5 c5d4 e3f2 e7g6 f2f1 a6a5 d1e2 a5a6 e2d1 c3d2 f1g2 d2c3 g2h1 b8a8 d1e2 g6f8 e2d1 a8c6 d1c2 h8g8 g5f3 c3a5 b5c4 c6c5 f3g1 g8h8 g4g5 e4e3 h3f3 h8h7 c4d4 a6a7 b1d2 a7a8 d4d3 d5c4 g5g6 d6g6 d2b1 g6g5 f3e3 a8a7 g1f3 g7g6 d3d4 a7a6 h1h2 c4b3 e3e4 c5b4 b1c3 g5g2 h2h3 a6a7 c3d1 a7a6 e4e3 a6a7 d4c5 a5c7 c5c4 a7a6 e3e4 f8d7 c4f7 h7h6
1238,B,value_resign,18,4.605552,e2e3 g8h6 a2a3 c7c6 c2c3 f7f5 d1h5 g7g6 e3e4 d7d5 d2d4 d8c7 c1d2 b7b6 a1a2 c8e6 h2h3 b6b5
1239,B,material_resign,114,4.439769,b1c3 e7e5 c3d5 g7g5 h2h3 g8e7 d5e7 c7c6 d2d3 d7d5 a2a3 e8e7 g2g4 f7f5 b2b4 b8a6 a1a2 e7d7 h3h4 f8g7 e2e4 c6c5 h1h2 b7b5 g1h3 h8g8 c2c3 h7h6 d1e2 d8c7 e2f3 a8b8 c1d2 g7h8 f1g2 h6h5 e4f5 c7b6 d2c1 d7d6 a2b2 e5e4 b2c2 d6d7 d3e4 d7c6 e1f1 c8b7 f5f6 c6c7 e4e5 a6b4 c1d2 b8c8 h4g5 c7d8 g2h1 d8c7 f3d5 b4d5 a3a4 a7a6 c3c4 g8g5 f1e2 b7c6 e2d1 b6b7 d2c3 c7d7 d1e1 d7e8 e1f1 g5g8 f1g2 g8g7 g2f3 e8f8 h3g1 g7g6 f3e2 b7b6 e2d1 f8g8 g1h3 h5h4 d1e1 g8f8 e1f1 f8e8 c4b5 b6b5 f1g2 g6g5 a4a5 e8f8 h3f4 d5e3 g2h3 b5b6 f2f3 b6b5 c3b4 f8e8 c2c5 b5e2 h3h4 e3g4 f4d5 c6d5 h2g2 d5e6 c5c1 e8d8
1240,W,material_resign,25,4.557479,a2a4 a7a6 d2d3 g7g5 a1a2 b7b6 h2h4 h7h6 c2c3 c7c6 a4a5 d8c7 d1c2 c6c5 c1e3 a8a7 g2g4 c7c6 c2a4 e7e5 a4c6 h6h5 c6c5 d7d6 g4h5
1241,B,value_resign,47,4.383627,a2a3 g7g6 c2c3 e7e5 e2e3 f7f5 c3c4 c7c5 g2g4 f5g4 d2d4 d7d6 b2b3 e8e7 c1d2 g4g3 d4d5 g8f6 d2b4 d8c7 e1e2 e7d7 d1e1 f6e4 e1d2 c5b4 a1a2 f8g7 h2g3 h8e8 d2d3 e8h8 e2d1 a7a6 a3b4 c7c6 a2a3 g7f8 f2f4 a6a5 b4a5 b7b6 d1e2 h7h6 a3a4 c6c4 h1h6
1242,W,material_resign,63,4.654656,e2e4 e7e6 f1e2 d7d6 b2b3 d8g5 b1c3 a7a6 b3b4 f7f6 e2b5 b8d7 h2h3 b7b6 b5d7 e8f7 d2d3 c8b7 c1g5 h7h5 d1h5 h8h5 d7e6 f7e6 c3d1 a8b8 g5c1 e6d7 h1h2 h5h4 c1b2 h4g4 c2c3 d7e8 a2a3 e8e7 a1b1 f6f5 h3g4 e7e6 h2h3 c7c5 e1e2 g8e7 e2e1 b8a8 c3c4 a8a7 b2f6 g7g5 g2g3 e6f7 e1f1 a6a5 f6a1 b7c8 d3d4 f8g7 d4c5 g7h6 f1g2 f7e8 g1f3
1243,B,material_resign,104,4.417244,a2a3 f7f6 c2c3 e8f7 g2g4 b8a6 f2f3 f6f5 f3f4 g8h6 a1a2 d7d5 d2d4 c7c6 g4g5 e7e5 h2h3 b7b6 h1h2 e5e4 d1a4 c8b7 e1f2 h8g8 b2b3 b6b5 a4a6 d8e7 c1d2 e7d8 d2c1 d8c7 c1d2 c7d6 a3a4 d6e7 a2b2 g8h8 f1g2 h8g8 b3b4 c6c5 e2e3 a8b8 g1e2 f7e8 g2f3 g7g6 a4a5 e8d7 a6b6 e7d8 d2c1 f8d6 f2e1 g8h8 b4c5 d6e7 c1d2 d7e8 e1f2 h8g8 d2c1 g8h8 c1d2 d8b6 e2g1 b6a6 d2e1 h8g8 b2b3 g8h8 b3b5 a6c6 h3h4 h6g8 h2h3 e7f6 b5b7 e4f3 g1e2 c6b5 e1d2 e8f8 f2e1 h7h6 e1d1 b5b4 b1a3 f6d4 d2e1 d4e5 e1d2 f8e8 h3f3 e8d8 d2c1 g8e7 c1d2 b8b7 c5c6 b7b6 d2c1 d8c7
1244,W,material_resign,59,4.455606,g2g4 e7e6 h2h3 h7h6 f2f3 d7d5 b2b4 b8a6 f3f4 b7b6 a2a4 d8g5 f1g2 h8h7 g2f3 f8e7 e2e4 c7c6 f3e2 a6b4 e1f2 b6b5 d2d4 e6e5 d1e1 c8d7 a4a5 a7a6 g1f3 e5d4 h1g1 e7d8 f3h4 d8c7 g1h1 h7h8 c1e3 e8d8 e4e5 h8h7 e1c3 d7e8 c3d2 g8e7 d2d3 h6h5 c2c3 d8c8 d3d2 a8a7 f2f3 b4d3 e2d3 c8b7 f4g5 b5b4 h4g2 h7h8 d3e2
1245,B,material_resign,122,4.296217,e2e3 b8a6 f2f4 d7d5 d1f3 b7b6 g2g4 e8d7 e1e2 e7e6 b2b3 f7f6 b3b4 h7h6 a2a4 b6b5 c2c4 d7d6 c4d5 g8e7 e3e4 f6f5 h2h3 h8g8 d2d3 h6h5 a1a2 g8h8 e4e5 d6d7 f3e4 h8h7 h1h2 c8b7 a2a1 h7h6 h3h4 b7c8 c1e3 c8b7 f1g2 g7g6 g2f3 a6b4 a1a2 f8g7 b1d2 f5g4 h2g2 a7a6 a2a3 e7d5 g2g4 d5b6 e2d1 d8e8 d3d4 e8f8 f4f5 d7e8 f3h1 f8h8 d2f3 g7f6 d1c1 c7c6 e3d2 a8d8 f3g5 h8h7 e4e3 c6c5 d2e1 b7f3 e3e2 e8e7 e2d1 c5c4 d4d5 e7e8 d1d2 e8d7 g4g3 d8e8 d2e2 e8e7 a3c3 d7c8 c1d2 e7b7 c3d3 f3g2 e2f2 f6e7 f2f3 e7d8 d5d6 b4d3 f5g6 d8c7 f3f7 b5a4 f7e7 h7h8 d2d1 c8b8 e1a5 d3e1 d1e1 h8f6 e1e2 g2e4 e2e1 c4c3 e1e2 f6g7 e7f8 g7f8 e2e1 b8c8 g1f3 f8g7
1246,B,material_resign,20,4.137674,e2e4 c7c5 d1g4 f7f6 c2c4 e7e6 e1e2 d7d5 h2h4 d8c7 b1a3 g7g5 d2d4 c7c6 g4e6 c6e6 b2b3 a7a6 g2g3 a6a5
1247,D,cap_draw,150,4.202573,c2c3 d7d5 a2a3 e7e6 e2e3 g8h6 g1h3 f7f6 d2d4 b7b6 a1a2 f8e7 d1e2 h8g8 e2b5 e8f8 f2f3 g7g6 e1e2 g8h8 e2f2 b8a6 h3f4 a6b8 f2e2 c7c5 b5a5 b6b5 c1d2 d8c7 d2c1 b8a6 h1g1 f8g7 c3c4 c8b7 h2h3 h8g8 c4b5 f6f5 a3a4 g8h8 a5c3 c7c6 g2g4 h8g8 a2a1 e7d8 b2b3 g8h8 c1b2 h8g8 b2c1 c5c4 g1h1 g7f6 a1a3 g8h8 e2f2 e6e5 f2e1 h8g8 f4g6 g8h8 e1d1 f5g4 d1e1 h8g8 c3d2 f6f7 g6h8 g8h8 a3a2 d8c7 b3b4 a6b4 e3e4 h8g8 f1e2 g8h8 e1f2 b4d3 d2d3 h8g8 f3f4 c6b6 a2a1 c7b8 b1a3 f7g7 d3c4 b6b5 h1g1 b5a5 g1h1 a5b4 a1a2 b4f8 c4b3 e5d4 f2f1 d4d3 h1g1 b7c8 a2a1 f8a3 a4a5 g8e8 b3c4 g7f8 c4b5 a3b3 g1h1 b3c4 a5a6 c8e6 c1b2 c4c1 f1g2 e8d8 b5b4 f8g8 h1h2 d8e8 b2c1 g8h8 a1a2 e8e7 a2a1 e6d7 e2f1 e7e6 e4d5 h6f5 b4a3 d7e8 c1d2 g4g3 d2c1 e8d7 c1d2 e6e5 d2c1 f5h4 g2h1 h8g8 f4e5 g8g7 a1b1 d7e6
1248,B,material_resign,60,4.441746,e2e3 f7f6 d1f3 b8a6 a2a3 f6f5 f3c6 e8f7 c2c4 e7e5 d2d4 d8f6 g2g4 d7d5 e1e2 b7b5 b2b3 f8a3 c6c5 g7g5 e2f3 c8d7 g4f5 f6g6 f1e2 f7f6 b3b4 h7h6 c1b2 e5e4 f3g4 h8h7 c5b5 f6g7 b1c3 d7e8 a1b1 d5c4 b5c4 h6h5 g4h3 a8b8 e2d1 e8f7 d1c2 h7h6 g1e2 g7f6 h1c1 f6f5 f2f3 h6h7 b4b5 a6b4 c4d5 f7d5 b5b6 c7b6 e2g3 f5f6
1249,W,material_resign,113,4.270509,a2a3 e7e5 e2e3 b7b5 d2d4 e5d4 f1b5 b8a6 d1h5 a6b8 c2c4 d4e3 g1h3 b8a6 g2g3 g8e7 a1a2 h8g8 f2f3 g8h8 c1d2 c7c6 b2b3 a8b8 h3g5 d7d6 h5h7 d8c7 b3b4 d6d5 d2c1 h8g8 a2a1 c8d7 g3g4 f7f5 h1g1 f5f4 a1a2 b8b5 e1e2 a6b4 g1h1 g8h8 c1b2 h8g8 e2e1 c7b7 g5f7 e8f7 e1d1 a7a6 d1e1 g8h8 a2a1 d5d4 h7d3 b7b6 e1e2 d7e8 h2h3 b5g5 d3f5 f7g8 f5f4 b6b5 e2e1 b5c4 h1h2 c4c3 b2c3 g7g6 h3h4 g5g4 e1f1 e7d5 f1e2 f8e7 e2d1 d4d3 h2h3 e8f7 a1a2 c6c5 f4g4 c5c4 d1e1 d5c7 e1d1 g8f8 a2a1 e7c5 d1c1 f8e7 c1b2 e7d8 b2c1 h8g8 g4g5 d8c8 g5g3 g8h8 c1b2 c8b7 f3f4 h8g8 g3g4 c5d6 a3b4 g8h8 a1a2 h8g8 a2a1
1250,W,value_resign,56,4.444765,a2a3 h7h5 c2c3 c7c6 e2e4 d8b6 e1e2 b8a6 f2f3 f7f5 g2g4 e8f7 d2d4 c6c5 d1c2 f7f6 b2b3 d7d6 c2d3 a6c7 c1d2 g7g5 a1a2 f8g7 h2h3 g7f8 b3b4 f8g7 e4e5 f6f7 h1h2 g7f8 g4f5 b6b5 a2a1 c7e8 f1g2 b5c6 a1a2 d6d5 h3h4 a7a6 g2h1 c8d7 e2e1 b7b6 a2a1 f8g7 d3a6 b6b5 e1e2 c6d6 h2h3 a8a7 a1a2 a7c7
1251,D,cap_draw,150,4.563288,g2g4 a7a5 a2a3 e7e6 g1h3 g7g5 c2c3 h7h6 a1a2 f8d6 h1g1 e8e7 f2f4 b8a6 d2d4 h8h7 e2e3 e7e8 e3e4 e8e7 f1c4 a5a4 c1d2 f7f6 d1c2 d6f4 e1f2 c7c6 a2a1 d8c7 f2f3 d7d6 b2b4 c8d7 g1e1 d6d5 e1e3 e7f8 e4d5 c6c5 b4c5 h6h5 a1a2 c7c6 a2a1 h7h6 c2a2 f8g7 h3g1 d7e8 d2c1 e6d5 e3e8 a8a7 e8e7 g7f8 h2h4 c6c7 c1b2 b7b6 g4h5 c7b7 f3e2 h6h5 e7e8 f8e8 e2e1 h5h4 e1e2 e8f8 e2f1 a6c5 f1e1 f6f5 e1e2 f4c7 g1h3 h4d4 e2f3 g8e7 h3f2 a7a6 c4a6 f8g7 c3c4 g7f8 f3e2 c7d8 f2g4 f8g7 e2f3 b6b5 f3e2 g7h8 b1c3 h8h7 g4f2 b7b6 e2e1 d8c7 c4d5 h7h8 e1f1 f5f4 a1d1 d4d3 a2b3 c7b8 f2h1 b8c7 f1e1 c5d7 e1e2 b6a7 e2e1 c7b8 d5d6 b5b4 e1e2 d7f6 d1e1 g5g4 e2f1 h8h7 f1e2 h7h6 e2d3 g4g3 e1f1 b4a3 f1b1 f6h5 d3e4 a7a8 e4e5 a8a7 a6c8 a7a6 e5e6 a6d3 b3b4 h6g6 b4b5 h5g7 e6e5 d3f5 c8f5 g6h5 b2a1 e7g8
1252,W,material_resign,47,4.462076,e2e3 d7d5 f1a6 c7c6 b1a3 e7e6 b2b4 f7f5 d2d4 d8c7 d1d3 b8a6 d3a6 c7b6 a6d3 e8d8 e1f1 g7g5 g1h3 c6c5 g2g3 h7h6 a3b1 f8e7 h1g1 b6a5 c1d2 b7b6 d2e1 e7f6 f1g2 d8c7 b1a3 b6b5 c2c3 e6e5 a3b5 c7c6 h3g5 c8d7 g2h1 d7e6 b4a5 h8h7 b5c7 h6h5 d4c5
1253,B,material_resign,88,4.316099,f2f3 a7a5 b1c3 b8a6 c3e4 a5a4 g1h3 h7h5 h1g1 h8h7 c2c3 g8h6 f3f4 a8b8 d1c2 b7b6 d2d3 e7e6 e1d1 d7d5 b2b3 h5h4 c3c4 e6e5 c4c5 h6g8 c1e3 e8e7 c2c3 g8f6 d1c2 f6g8 e3d2 a4b3 c2b2 f7f5 c3c4 g8f6 a1e1 b6b5 d2c3 h7h6 h3f2 d8e8 c5c6 h6h7 g1h1 e8d8 e1d1 h7h6 d1e1 a6c5 e4f6 c5e4 f6e4 d8d7 e4g5 h6h5 h2h3 d5c4 h1g1 d7d5 c3b4 e7d8 g2g3 c8b7 e1d1 c4d3 d1b1 d5c6 g5e6 d8c8 e6g5 f8e7 b1c1 g7g6 a2a3 e7f6 b4d2 e5e4 c1c3 d3e2 b2b3 h5g5 f1e2 c6c5 d2e1 c5c4
